Timestamp,Average Bikes in Use,Average Temperature,Average Wind Speed,Normalised Average Bikes in Use,Normalised Average Temperature,Normalised Average Wind Speed
2018-12-29 22:40:03,12.72,6.88,2.1,0.034419252329248244,0.03781695887568298,0.02374735721529051
2018-12-29 23:00:05,13.0,6.72,2.1,0.035176908827061884,0.03693749471578338,0.02374735721529051
2018-12-29 23:20:03,12.91,6.62,2.1,0.03493337638133607,0.03638782961584613,0.02374735721529051
2018-12-29 23:40:03,12.8,7.03,3.1,0.03463572561433786,0.03864145652558886,0.03505562255590504
2018-12-30 00:00:05,12.8,7.03,3.1,0.03463572561433786,0.03864145652558886,0.03505562255590504
2018-12-30 00:20:03,12.87,7.03,3.1,0.03482513973879126,0.03864145652558886,0.03505562255590504
2018-12-30 12:40:04,14.11,9.65,4.34,0.03818047565768024,0.05304268214394488,0.04907787157826705
2018-12-30 13:00:05,14.0,9.65,4.34,0.03788282489068203,0.05304268214394488,0.04907787157826705
2018-12-30 13:20:04,13.93,9.64,4.34,0.03769341076622862,0.05298771563395115,0.04907787157826705
2018-12-30 13:40:04,14.48,9.82,4.1,0.0391816646012197,0.05397711281383821,0.04636388789651956
2018-12-30 14:00:05,14.48,9.82,4.1,0.0391816646012197,0.05397711281383821,0.04636388789651956
2018-12-30 14:20:04,14.11,9.81,4.1,0.03818047565768024,0.05392214630384449,0.04636388789651956
2018-12-30 14:40:04,14.61,10.0,3.6,0.03953343368949031,0.054966509993725265,0.0407097552262123
2018-12-30 15:00:05,14.61,10.0,3.6,0.03953343368949031,0.054966509993725265,0.0407097552262123
2018-12-30 15:20:04,14.78,9.99,4.03,0.03999343942030574,0.05491154348373154,0.04557230932267655
2018-12-30 15:40:03,14.89,9.9,5.1,0.04029109018730396,0.054416844893788015,0.05767215323713409
2018-12-30 16:00:06,14.89,9.89,4.48,0.04029109018730396,0.05436187838379429,0.05066102872595309
2018-12-30 16:20:03,14.63,9.9,3.57,0.03958755201076272,0.054416844893788015,0.040370507265993866
2018-12-30 16:40:04,14.37,10.0,2.6,0.03888401383422148,0.054966509993725265,0.029401489885597775
2018-12-30 17:00:05,14.37,10.0,2.6,0.03888401383422148,0.054966509993725265,0.029401489885597775
2018-12-30 17:20:03,14.8,10.0,3.1,0.040047557741578144,0.054966509993725265,0.03505562255590504
2018-12-30 17:40:04,14.63,9.8,3.6,0.03958755201076272,0.053867179793850764,0.0407097552262123
2018-12-30 18:00:05,14.63,9.8,3.6,0.03958755201076272,0.053867179793850764,0.0407097552262123
2018-12-30 18:20:03,14.61,9.8,2.32,0.03953343368949031,0.053867179793850764,0.026235175590225705
2018-12-30 18:40:04,14.67,9.8,3.1,0.03969578865330752,0.053867179793850764,0.03505562255590504
2018-12-30 19:00:04,14.8,9.8,3.1,0.040047557741578144,0.053867179793850764,0.03505562255590504
2018-12-30 19:20:04,14.63,9.8,2.99,0.03958755201076272,0.053867179793850764,0.03381171336843744
2018-12-30 19:40:03,14.54,9.72,2.59,0.0393440195650369,0.05342744771390096,0.029288407232191626
2018-12-30 20:00:05,14.54,9.72,2.59,0.0393440195650369,0.05342744771390096,0.029288407232191626
2018-12-30 20:20:04,14.43,9.91,4.6,0.03904636879803869,0.05447181140378174,0.05201802056682683
2018-12-30 20:40:03,14.28,9.91,4.6,0.038640481388495664,0.05447181140378174,0.05201802056682683
2018-12-30 21:00:05,14.28,9.91,4.6,0.038640481388495664,0.05447181140378174,0.05201802056682683
2018-12-30 21:20:03,14.2,9.82,4.1,0.03842400810340606,0.05397711281383821,0.04636388789651956
2018-12-30 21:40:03,14.26,9.58,2.84,0.03858636306722327,0.0526579165739888,0.03211547356734526
2018-12-30 22:00:05,14.28,9.67,3.23,0.038640481388495664,0.053152615163932326,0.03652569705018493
2018-12-30 22:20:04,14.43,9.76,2.6,0.03904636879803869,0.05364731375387585,0.029401489885597775
2018-12-30 22:40:04,14.35,9.76,3.6,0.038829895512949075,0.05364731375387585,0.0407097552262123
2018-12-30 23:00:04,14.35,9.76,3.6,0.038829895512949075,0.05364731375387585,0.0407097552262123
2018-12-30 23:20:03,14.48,9.76,4.6,0.0391816646012197,0.05364731375387585,0.05201802056682683
2018-12-30 23:40:03,14.43,9.76,3.6,0.03904636879803869,0.05364731375387585,0.0407097552262123
2018-12-31 00:00:05,14.43,9.76,3.6,0.03904636879803869,0.05364731375387585,0.0407097552262123
2018-12-31 00:20:04,14.61,9.76,3.1,0.03953343368949031,0.05364731375387585,0.03505562255590504
2018-12-31 00:40:03,14.37,9.65,2.1,0.03888401383422148,0.05304268214394488,0.02374735721529051
2018-12-31 01:00:06,14.48,9.66,2.52,0.0391816646012197,0.0530976486539386,0.02849682865834861
2018-12-31 01:20:03,14.48,9.65,2.6,0.0391816646012197,0.05304268214394488,0.029401489885597775
2018-12-31 01:40:04,14.48,9.65,2.6,0.0391816646012197,0.05304268214394488,0.029401489885597775
2018-12-31 02:00:05,14.37,9.38,2.77,0.03888401383422148,0.0515585863741143,0.031323894993502244
2018-12-31 02:20:04,14.43,9.43,2.6,0.03904636879803869,0.05183341892408292,0.029401489885597775
2018-12-31 02:40:04,14.39,9.45,3.1,0.03893813215549389,0.05194335194407037,0.03505562255590504
2018-12-31 03:00:06,14.74,9.38,2.77,0.039885202777760934,0.0515585863741143,0.031323894993502244
2018-12-31 03:20:04,14.24,9.34,2.6,0.038532244745950864,0.051338720334139394,0.029401489885597775
2018-12-31 03:40:03,14.28,9.11,3.6,0.038640481388495664,0.05007449060428371,0.0407097552262123
2018-12-31 04:00:06,14.33,9.11,3.64,0.03877577719167668,0.05007449060428371,0.04116208583983688
2018-12-31 04:20:03,14.37,9.0,3.6,0.03888401383422148,0.04946985899435274,0.0407097552262123
2018-12-31 04:40:04,14.37,8.89,3.1,0.03888401383422148,0.04886522738442176,0.03505562255590504
2018-12-31 05:00:05,14.3,8.7,3.77,0.038694599709768074,0.04782086369454097,0.04263216033411677
2018-12-31 05:20:03,14.33,8.61,4.1,0.03877577719167668,0.047326165104597445,0.04636388789651956
2018-12-31 05:40:04,14.33,8.65,4.6,0.03877577719167668,0.04754603114457236,0.05201802056682683
2018-12-31 06:00:05,14.24,8.52,4.03,0.038532244745950864,0.04683146651465392,0.04557230932267655
2018-12-31 06:20:04,14.17,8.43,3.6,0.03834283062149745,0.04633676792471039,0.0407097552262123
2018-12-31 06:40:04,14.2,8.58,3.1,0.03842400810340606,0.04716126557461628,0.03505562255590504
2018-12-31 07:00:05,14.2,8.58,3.1,0.03842400810340606,0.04716126557461628,0.03505562255590504
2018-12-31 07:20:04,14.26,8.49,3.21,0.03858636306722327,0.04666656698467275,0.03629953174337264
2018-12-31 07:40:03,14.39,8.51,3.85,0.03893813215549389,0.046776500004660194,0.043536821561365936
2018-12-31 08:00:05,14.39,8.51,3.85,0.03893813215549389,0.046776500004660194,0.043536821561365936
2018-12-31 08:20:04,13.93,8.46,2.53,0.03769341076622862,0.04650166745469158,0.028609911311754752
2018-12-31 08:40:04,14.37,8.46,2.6,0.03888401383422148,0.04650166745469158,0.029401489885597775
2018-12-31 09:00:05,14.37,8.46,2.6,0.03888401383422148,0.04650166745469158,0.029401489885597775
2018-12-31 09:20:03,13.8,8.61,2.32,0.037341641677958,0.047326165104597445,0.026235175590225705
2018-12-31 09:40:03,13.7,8.82,2.6,0.03707105007159598,0.048480461814465685,0.029401489885597775
2018-12-31 10:00:05,13.59,8.85,2.83,0.03677339930459777,0.04864536134444686,0.03200239091393912
2018-12-31 10:20:03,13.74,8.9,3.1,0.03717928671414079,0.04892019389441549,0.03505562255590504
2018-12-31 10:40:04,13.89,9.0,2.1,0.03758517412368381,0.04946985899435274,0.02374735721529051
2018-12-31 11:00:05,13.89,9.0,2.1,0.03758517412368381,0.04946985899435274,0.02374735721529051
2018-12-31 11:20:03,13.96,9.19,3.57,0.037774588248137224,0.050514222684233515,0.040370507265993866
2018-12-31 11:40:04,13.76,9.41,2.6,0.03723340503541319,0.05172348590409547,0.029401489885597775
2018-12-31 12:00:05,13.76,9.41,2.6,0.03723340503541319,0.05172348590409547,0.029401489885597775
2018-12-31 12:20:04,13.85,9.41,2.6,0.037476937481139005,0.05172348590409547,0.029401489885597775
2018-12-31 12:40:03,14.02,9.41,2.1,0.03793694321195443,0.05172348590409547,0.02374735721529051
2018-12-31 13:00:07,14.02,9.41,2.1,0.03793694321195443,0.05172348590409547,0.02374735721529051
2018-12-31 14:20:04,13.35,9.36,4.07,0.036123979449328936,0.05144865335412684,0.04602463993630113
2018-12-31 14:40:03,13.17,9.34,4.1,0.035636914557877306,0.051338720334139394,0.04636388789651956
2018-12-31 15:00:05,13.17,9.34,4.1,0.035636914557877306,0.051338720334139394,0.04636388789651956
2018-12-31 15:20:03,13.41,9.1,3.67,0.036286334413146146,0.05001952409428999,0.041501333800055315
2018-12-31 15:40:04,13.39,9.09,4.1,0.03623221609187374,0.049964557584296264,0.04636388789651956
2018-12-31 16:00:05,13.65,9.09,4.52,0.03693575426841498,0.049964557584296264,0.05111335933957766
2018-12-31 16:20:04,13.65,9.0,4.6,0.03693575426841498,0.04946985899435274,0.05201802056682683
2018-12-31 16:40:03,13.65,9.0,4.6,0.03693575426841498,0.04946985899435274,0.05201802056682683
2018-12-31 17:00:06,13.65,9.0,4.6,0.03693575426841498,0.04946985899435274,0.05201802056682683
2018-12-31 17:20:03,13.22,8.91,3.17,0.035772210361058314,0.04897516040440921,0.035847201129748055
2018-12-31 17:40:03,13.41,8.91,4.1,0.036286334413146146,0.04897516040440921,0.04636388789651956
2018-12-31 18:00:05,13.41,8.91,4.1,0.036286334413146146,0.04897516040440921,0.04636388789651956
2018-12-31 18:20:04,13.17,8.75,3.35,0.035636914557877306,0.04809569624450961,0.03788268889105867
2018-12-31 18:40:04,12.96,8.6,3.22,0.03506867218451708,0.04727119859460372,0.03641261439677878
2018-12-31 19:00:05,12.96,8.6,3.22,0.03506867218451708,0.04727119859460372,0.03641261439677878
2018-12-31 19:20:03,13.33,8.46,3.35,0.03606986112805653,0.04650166745469158,0.03788268889105867
2018-12-31 19:40:03,13.57,8.58,4.21,0.036719280983325366,0.04716126557461628,0.047607797083987165
2018-12-31 20:00:05,13.57,8.58,4.21,0.036719280983325366,0.04716126557461628,0.047607797083987165
2018-12-31 20:20:03,14.07,8.43,3.6,0.038072239015135435,0.04633676792471039,0.0407097552262123
2018-12-31 20:40:03,14.07,8.43,3.6,0.038072239015135435,0.04633676792471039,0.0407097552262123
2018-12-31 21:00:05,14.09,8.58,3.97,0.03812635733640784,0.04716126557461628,0.04489381340223968
2018-12-31 21:20:04,14.0,8.58,3.72,0.03788282489068203,0.04716126557461628,0.04206674706708605
2018-12-31 21:40:04,13.7,8.43,3.85,0.03707105007159598,0.04633676792471039,0.043536821561365936
2018-12-31 22:00:05,13.67,8.43,4.15,0.03698987258968738,0.04633676792471039,0.0469293011635503
2018-12-31 22:20:04,13.39,8.43,4.1,0.03623221609187374,0.04633676792471039,0.04636388789651956
2018-12-31 22:40:03,13.39,8.43,4.1,0.03623221609187374,0.04633676792471039,0.04636388789651956
2018-12-31 23:00:05,13.39,8.43,4.1,0.03623221609187374,0.04633676792471039,0.04636388789651956
2018-12-31 23:20:03,13.3,8.43,4.6,0.03598868364614793,0.04633676792471039,0.05201802056682683
2018-12-31 23:40:04,13.48,8.36,3.1,0.03647574853759955,0.045952002354754315,0.03505562255590504
2019-01-01 00:00:04,13.74,8.38,4.26,0.03717928671414079,0.04606193537474178,0.04817321035101789
2019-01-01 00:20:03,13.78,8.43,4.6,0.037287523356685594,0.04633676792471039,0.05201802056682683
2019-01-01 00:40:04,14.04,8.34,6.2,0.03799106153322683,0.045842069334766866,0.07011124511181008
2019-01-01 01:20:03,14.0,8.23,5.1,0.03788282489068203,0.04523743772483589,0.05767215323713409
2019-01-01 01:40:03,13.93,8.25,3.6,0.03769341076622862,0.04534737074482334,0.0407097552262123
2019-01-01 02:00:05,13.74,8.28,3.67,0.03717928671414079,0.04551227027480451,0.041501333800055315
2019-01-01 02:20:03,13.57,8.35,3.84,0.036719280983325366,0.04589703584476059,0.04342373890795979
2019-01-01 02:40:03,13.65,8.35,3.84,0.03693575426841498,0.04589703584476059,0.04342373890795979
2019-01-01 03:00:05,13.63,8.35,3.92,0.036881635947142576,0.04589703584476059,0.04432840013520895
2019-01-01 03:20:03,13.63,8.35,3.96,0.036881635947142576,0.04589703584476059,0.04478073074883353
2019-01-01 03:40:04,13.65,8.25,4.1,0.03693575426841498,0.04534737074482334,0.04636388789651956
2019-01-01 04:00:05,13.65,8.25,4.1,0.03693575426841498,0.04534737074482334,0.04636388789651956
2019-01-01 04:20:03,13.61,8.12,5.1,0.03682751762587017,0.04463280611490491,0.05767215323713409
2019-01-01 04:40:04,13.65,8.0,4.6,0.03693575426841498,0.04397320799498021,0.05201802056682683
2019-01-01 05:00:05,13.43,7.69,3.9,0.03634045273441854,0.042269246185174726,0.04410223482839666
2019-01-01 05:20:04,13.26,7.44,3.6,0.03588044700360312,0.040895083435331596,0.0407097552262123
2019-01-01 05:40:04,13.3,7.32,4.6,0.03598868364614793,0.040235485315406896,0.05201802056682683
2019-01-01 06:00:05,13.35,7.4,4.24,0.036123979449328936,0.0406752173953567,0.0479470450442056
2019-01-01 06:20:04,13.41,7.44,4.1,0.036286334413146146,0.040895083435331596,0.04636388789651956
2019-01-01 06:40:03,13.41,6.62,2.6,0.036286334413146146,0.03638782961584613,0.029401489885597775
2019-01-01 07:00:04,13.41,6.62,2.6,0.036286334413146146,0.03638782961584613,0.029401489885597775
2019-01-01 07:20:03,13.41,6.62,2.6,0.036286334413146146,0.03638782961584613,0.029401489885597775
2019-01-01 07:40:03,13.8,6.8,3.6,0.037341641677958,0.03737722679573318,0.0407097552262123
2019-01-01 08:00:05,13.67,6.73,3.6,0.03698987258968738,0.0369924612257771,0.0407097552262123
2019-01-01 08:20:03,13.48,6.99,2.2,0.03647574853759955,0.03842159048561396,0.024878183749351964
2019-01-01 08:40:04,13.52,7.53,4.1,0.03658398518014436,0.04138978202527512,0.04636388789651956
2019-01-01 09:00:05,13.74,7.5,3.68,0.03717928671414079,0.04122488249529395,0.041614416453461464
2019-01-01 09:20:03,14.17,7.49,2.93,0.03834283062149745,0.041169915985300225,0.03313321744800057
2019-01-01 09:40:03,14.17,7.49,2.93,0.03834283062149745,0.041169915985300225,0.03313321744800057
2019-01-01 10:00:04,14.17,7.49,2.93,0.03834283062149745,0.041169915985300225,0.03313321744800057
2019-01-01 10:20:04,14.24,7.99,2.82,0.038532244745950864,0.043918241484986485,0.03188930826053297
2019-01-01 10:40:03,14.11,8.41,3.85,0.03818047565768024,0.046226834904722944,0.043536821561365936
2019-01-01 11:00:05,14.11,8.41,3.85,0.03818047565768024,0.046226834904722944,0.043536821561365936
2019-01-01 11:20:03,13.91,9.11,5.07,0.037639292444956216,0.05007449060428371,0.05733290527691566
2019-01-01 11:40:04,14.17,9.51,4.6,0.03834283062149745,0.05227315100403272,0.05201802056682683
2019-01-01 12:00:05,14.17,9.51,4.6,0.03834283062149745,0.05227315100403272,0.05201802056682683
2019-01-01 12:20:03,14.5,9.91,4.1,0.0392357829224921,0.05447181140378174,0.04636388789651956
2019-01-01 12:40:03,14.46,10.15,5.1,0.039127546279947294,0.055791007643631145,0.05767215323713409
2019-01-01 13:00:05,14.91,10.1,5.2,0.04034520850857636,0.055516175093662516,0.05880297977119555
2019-01-01 13:20:04,14.54,10.02,5.14,0.0393440195650369,0.055076443013712714,0.05812448385075867
2019-01-01 13:40:04,14.54,10.02,5.14,0.0393440195650369,0.055076443013712714,0.05812448385075867
2019-01-01 14:00:05,14.54,10.02,5.14,0.0393440195650369,0.055076443013712714,0.05812448385075867
2019-01-01 14:20:04,15.26,9.92,4.63,0.04129227913084341,0.054526777913775464,0.05235726852704526
2019-01-01 14:40:04,15.52,9.93,6.2,0.04199581730738464,0.05458174442376918,0.07011124511181008
2019-01-01 15:00:05,15.57,9.93,6.13,0.04213111311056566,0.05458174442376918,0.06931966653796706
2019-01-01 15:20:03,15.67,9.92,5.63,0.04240170471692767,0.054526777913775464,0.06366553386765979
2019-01-01 15:40:03,15.8,9.74,5.1,0.04275347380519829,0.053537380733888404,0.05767215323713409
2019-01-01 16:00:05,15.8,9.74,5.1,0.04275347380519829,0.053537380733888404,0.05767215323713409
2019-01-01 16:20:03,15.17,9.09,5.03,0.0410487466851176,0.049964557584296264,0.05688057466329108
2019-01-01 16:40:04,15.09,8.82,4.1,0.040832273400027985,0.048480461814465685,0.04636388789651956
2019-01-01 17:00:05,15.09,8.82,4.1,0.040832273400027985,0.048480461814465685,0.04636388789651956
2019-01-01 17:20:04,14.87,8.82,3.1,0.04023697186603155,0.048480461814465685,0.03505562255590504
2019-01-01 17:40:03,14.83,8.28,2.6,0.04012873522348675,0.04551227027480451,0.029401489885597775
2019-01-01 18:00:05,14.67,8.28,2.59,0.03969578865330752,0.04551227027480451,0.029288407232191626
2019-01-01 18:20:03,14.63,8.1,2.6,0.03958755201076272,0.04452287309491746,0.029401489885597775
2019-01-01 18:40:04,14.67,7.46,2.6,0.03969578865330752,0.041005016455319045,0.029401489885597775
2019-01-01 19:00:05,14.67,7.46,2.6,0.03969578865330752,0.041005016455319045,0.029401489885597775
2019-01-01 19:20:03,14.76,7.28,2.6,0.03993932109903334,0.04001561927543199,0.029401489885597775
2019-01-01 19:40:03,14.5,6.81,3.1,0.0392357829224921,0.037432193305726905,0.03505562255590504
2019-01-01 20:00:05,14.5,6.81,3.1,0.0392357829224921,0.037432193305726905,0.03505562255590504
2019-01-01 20:20:03,14.57,6.54,2.1,0.03942519704694551,0.03594809753589632,0.02374735721529051
2019-01-01 20:40:03,14.52,6.37,3.1,0.039289901243764504,0.03501366686600299,0.03505562255590504
2019-01-01 21:00:04,14.52,6.37,3.1,0.039289901243764504,0.03501366686600299,0.03505562255590504
2019-01-01 21:20:04,14.33,6.1,2.1,0.03877577719167668,0.03352957109617241,0.02374735721529051
2019-01-01 21:40:03,14.22,5.87,2.6,0.03847812642467846,0.03226534136631673,0.029401489885597775
